Quarter,Government body,Total requests received,Requests Processed,Requests on-hold or lapsed,Requests still being processed,Requests handled under EIRs,Total requests received (excluding on-hold and lapsed),20-day deadline met,Permitted extension to 20-day deadline,Late response (i.e. 20-day deadline missed),Percentage of requests meeting 20-day deadline,"Percentage of requests ""in time"" (i.e. meeting deadline or with permitted extension)",Total requests received (excluding on-hold and lapsed),Requests where advice and assistance provided,Requests where information not held,"Total ""resolvable"" requests",Initial Outcome Granted in full,Initial Outcome  Partially withheld,Initial Outcome  Fully withheld,Initial Outcome Response not yet provided,Percentage of resolvable requests granted in full,Percentage of resolvable requests withheld in full,Fully refused - vexatious,Fully refused - repeated,Fully refused - cost limit,Fully refused - exemption,S(22) - Information intended for future publication,S(22A) - Research intended for future publication,"S(23) - Information supplied by, or relating to, bodies dealing with security matters",S(24) - National security,S(26) - Defence,S(27) - International relations,S(28) - Relations within the United Kingdom,S(29) - The economy,S(30) - Investigations and proceedings conducted by public authorities,S(31) - Law enforcement,"S(32) - Court records, etc",S(33) - Audit functions,S(34) - Parliamentary privilege,"S(35) - Formulation of Government policy, etc",S(36) - Prejudice to effective conduct of public affairs,"S(37) - Communications with Her Majesty, etc and honours",S(38) - Health and Safety,S(39) - Environmental information,S(40) - Personal information,S(41) - Information provided in confidence,S(42) - Legal professional privilege,S(43) - Commercial interests,S(44) - Prohibitions on disclosure,3(a) - Exempt personal data,4(a) - Information not held,4(b) - Manifestly unreasonable,4(c) - Too general,4(d) - Work in progress / incomplete data,4(e) - Internal communications,"5(a) - Adverse effect on international relations, defence, national security, public safety",5(b) - Adverse effect on course of justice or conduct of enquiries,5(c) - Adverse effect on intellectual property rights,5(d) - Impinges on confidentiality of a public authority's work,5(e) - Impinges on confidentiality of commercial or industrial information,5(f) - Adverse effect on interests of person who provided the information,5(g) - Adverse effect on protection of environment to which information relates,Total exemptions and exceptions applied,Number of requests where an exemption was claimed,Total Section 21 exemptions used,S21 Partly Exempt,S21 Fully Exempt,S21 20-day deadline met,S21 Late response (i.e. 20-day deadline missed),S21 Percentage of requests meeting 20-day deadline,Total Internal Reviews,Internal Reviews with outcome known,IR number upheld in full,IR number upheld in part,IR number overturned,IR percentage upheld in full,ICO Total Complaints,ICO Complaints with known outcome,ICO Number upheld in full,ICO Number upheld in part,ICO Number overturned,ICO Percentage upheld in full,PIT Total Requests Extended,PIT Number Completed,PIT 5 or Less,PIT 6 to 10,PIT 11 to 15,PIT 16 to 20,PIT 21 to 30,PIT 31 to 40,PIT 41 to 60,PIT 61 to 80,PIT 81 to 100,PIT More than 100,IR Total Reviews Completed,IR 10 or less,IR 11 to 20,IR 21 to 40,IR 41 to 60,IR 61 to 80,IR 81 to 100,IR More than 100,PIT uncompleted prev year Total last year,PIT uncompleted prev year 5 or Less,PIT uncompleted prev year 6 to 10,PIT uncompleted prev year 11 to 15,PIT uncompleted prev year 16 to 20,PIT uncompleted prev year 21 to 30,PIT uncompleted prev year 31 to 40,PIT uncompleted prev year 41 to 60,PIT uncompleted prev year 61 to 80,PIT uncompleted prev year 81 to 100,PIT uncompleted prev year More than 100,IR uncompleted prev year Total last year,IR uncompleted prev year 10 or less,IR uncompleted prev year 11 to 20,IR uncompleted prev year 21 to 40,IR uncompleted prev year 41 to 60,IR uncompleted prev year 61 to 80,IR uncompleted prev year 81 to 100,IR uncompleted prev year More than 100
Q3 2017,Ministry of Justice,1001,922,0,79,4,1001,885,5,111,88.41158841,88.91108891,1001,102,135,764,265,55,365,79,34.68586387,47.77486911,1,9,220,135,25,0,2,1,0,0,0,0,0,14,58,0,1,7,1,0,4,-,102,0,0,12,21,0,0,0,0,0,0,0,0,0,0,0,0,0,248,190,87,-,-,83,4,95.40229885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3 2017,Northern Ireland Office,50,50,0,0,0,50,48,0,2,96,96,50,0,8,42,24,4,14,0,57.14285714,33.33333333,0,0,11,3,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,-,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,2,-,-,2,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3 2017,National Savings and Investments,11,10,0,1,0,11,9,1,1,81.81818182,90.90909091,11,0,5,6,4,0,1,1,66.66666667,16.66666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3 2017,Office of Gas and Electricity Markets,128,127,0,1,55,128,93,20,15,72.65625,88.28125,128,8,15,105,63,7,34,1,60,32.38095238,0,0,3,31,1,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,-,6,0,0,0,7,15,0,3,0,0,0,0,1,0,0,1,0,0,38,38,4,-,-,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3 2017,"Office for Standards in Education, Children's Services and Skills",119,118,0,1,0,119,108,4,7,90.75630252,94.11764706,119,13,14,92,18,17,56,1,19.56521739,60.86956522,1,0,5,50,6,0,0,0,1,0,0,0,0,13,0,22,0,1,1,0,1,-,33,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,67,8,-,-,8,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3 2017,Water Services Regulation Authority,33,33,0,0,3,33,33,0,0,100,100,33,1,8,24,23,1,0,0,95.83333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,-,-,0,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3 2017,Office for National Statistics,101,97,0,4,0,101,92,0,9,91.08910891,91.08910891,101,0,37,64,51,4,5,4,79.6875,7.8125,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-,3,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,13,8,20,-,-,20,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3 2017,Office of Rail and Road,27,25,0,2,0,27,23,2,2,85.18518519,92.59259259,27,6,7,14,7,3,2,2,50,14.28571429,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,-,-,2,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3 2017,Rural Payments Agency,73,73,0,0,68,73,72,0,1,98.63013699,98.63013699,73,15,16,42,18,13,11,0,42.85714286,26.19047619,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,2,0,14,9,1,0,0,0,0,1,0,0,1,0,0,28,24,0,-,-,0,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3 2017,Serious Fraud Office,33,33,0,0,0,33,31,1,1,93.93939394,96.96969697,33,2,6,25,10,7,8,0,40,32,0,0,3,5,1,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,12,1,-,-,1,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3 2017,Scotland Office,55,52,0,3,0,55,44,6,5,80,90.90909091,55,0,15,40,22,6,9,3,55,22.5,0,0,2,7,0,0,0,0,0,0,2,0,0,0,0,0,0,7,0,0,0,-,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,13,1,-,-,1,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3 2017,National Archives,742,637,16,89,0,726,545,144,37,75.06887052,94.90358127,726,61,66,599,240,105,165,89,40.06677796,27.54590985,0,0,3,162,0,0,8,0,0,8,0,0,0,7,0,0,0,0,0,3,68,-,253,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352,267,1,-,-,1,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3 2017,UK Export Finance,31,31,0,0,0,31,28,1,2,90.32258065,93.5483871,31,2,4,25,11,7,7,0,44,28,0,0,2,5,1,0,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,-,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,-,-,0,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3 2017,Wales Office,35,35,0,0,0,35,34,1,0,97.14285714,100,35,0,12,23,17,2,4,0,73.91304348,17.39130435,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,-,-,3,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2 2017,Attorney General's Office,39,39,0,0,0,39,37,2,0,94.87179487,100,39,5,9,25,7,4,14,0,28,56,0,0,3,11,1,0,0,0,0,2,0,0,0,5,2,0,0,3,0,0,0,-,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,15,11,-,-,11,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2 2017,"Department for Business, Energy and Industrial Strategy",206,197,0,9,36,206,166,20,20,80.58252427,90.29126214,206,9,28,169,45,44,71,9,26.62721893,42.01183432,1,0,40,30,9,0,1,3,0,3,0,1,0,3,0,0,0,13,2,0,0,-,30,5,0,11,0,3,1,6,0,4,2,2,0,0,0,6,0,0,105,74,11,-,-,10,1,90.90909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2 2017,Charity Commission,134,132,0,2,1,134,129,0,5,96.26865672,96.26865672,134,3,25,106,42,26,36,2,39.62264151,33.96226415,0,1,7,28,1,0,0,0,0,0,0,0,0,22,4,0,0,0,0,0,0,-,30,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,67,54,6,-,-,6,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2 2017,Competition and Markets Authority,30,27,0,3,0,30,27,0,3,90,90,30,2,4,24,9,2,10,3,37.5,41.66666667,0,0,3,7,0,0,0,0,0,0,0,0,1,4,2,0,0,0,0,0,0,-,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,15,9,0,-,-,0,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2 2017,Cabinet Office,391,377,0,14,0,391,332,38,21,84.91048593,94.62915601,391,22,146,223,37,19,153,14,16.59192825,68.60986547,10,0,38,105,33,0,19,21,4,12,1,1,0,8,0,1,0,10,4,12,0,-,17,3,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,124,40,-,-,39,1,97.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2 2017,Crown Prosecution Service,164,163,0,1,0,164,155,0,9,94.51219512,94.51219512,164,15,20,129,48,16,64,1,37.20930233,49.6124031,5,1,41,17,9,0,0,1,0,0,0,0,1,5,0,0,0,0,0,0,0,-,15,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,33,2,-,-,2,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2 2017,Communities and Local Government,189,161,0,28,62,189,132,20,37,69.84126984,80.42328042,189,5,22,162,57,19,58,28,35.18518519,35.80246914,2,1,16,39,5,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,-,4,1,0,0,0,15,16,1,0,2,11,0,0,0,1,1,2,0,66,58,5,-,-,4,1,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2 2017,"Department for Culture, Media and Sport",130,130,0,0,4,130,122,2,6,93.84615385,95.38461538,130,5,41,84,26,17,41,0,30.95238095,48.80952381,0,0,17,24,9,0,0,0,0,1,0,0,0,7,0,0,0,14,0,1,1,-,11,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,41,4,-,-,4,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2 2017,"Department for Environment, Food and Rural Affairs",187,185,0,2,63,187,171,9,7,91.44385027,96.25668449,187,31,41,115,45,31,37,2,39.13043478,32.17391304,0,0,7,30,2,0,0,1,0,0,0,0,0,6,0,0,0,1,0,0,2,-,14,1,1,4,0,6,7,3,0,5,4,4,4,0,1,0,0,0,66,61,0,-,-,0,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2 2017,Department for Exiting the European Union,126,123,0,3,1,126,114,7,5,90.47619048,96.03174603,126,3,27,96,14,14,65,3,14.58333333,67.70833333,13,0,14,38,11,0,0,0,0,16,3,10,0,6,1,0,0,15,2,0,0,-,10,1,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,81,52,6,-,-,6,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2 2017,Department for Education,496,486,0,10,5,496,429,13,54,86.49193548,89.11290323,496,51,76,369,229,61,69,10,62.0596206,18.69918699,1,0,36,32,18,0,0,0,0,1,0,0,0,6,0,0,0,8,22,0,1,-,37,2,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,93,60,-,-,57,3,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2 2017,Department for International Development,109,103,0,6,3,109,91,17,1,83.48623853,99.08256881,109,1,7,101,50,6,39,6,49.5049505,38.61386139,0,0,30,9,3,0,0,0,0,1,0,0,0,4,0,0,0,3,0,0,1,-,4,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,15,2,-,-,2,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2 2017,Department for Transport,540,537,0,3,17,540,515,14,11,95.37037037,97.96296296,540,3,76,461,301,50,107,3,65.29284165,23.21041215,4,0,34,69,8,0,0,4,0,2,1,1,0,14,1,0,0,6,3,0,0,-,60,13,4,17,6,4,1,1,0,1,1,0,1,0,0,2,1,0,152,119,29,-,-,27,2,93.10344828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2 2017,Department of Health,253,250,0,3,0,253,241,9,3,95.256917,98.81422925,253,11,91,151,66,15,67,3,43.70860927,44.37086093,6,1,37,23,9,0,0,4,0,2,1,1,0,5,1,0,0,8,0,0,0,-,13,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,38,36,-,-,34,2,94.44444444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2 2017,Department for International Trade,65,62,0,3,1,65,44,6,15,67.69230769,76.92307692,65,2,6,57,22,16,16,3,38.59649123,28.07017544,0,0,7,9,7,0,0,2,0,2,0,0,0,2,0,0,0,1,0,0,0,-,3,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,25,8,-,-,8,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2 2017,Debt Management Office,13,13,0,0,0,13,13,0,0,100,100,13,0,4,9,4,4,1,0,44.44444444,11.11111111,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,-,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,-,-,0,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2 2017,Department for Work and Pensions,1109,1094,0,15,1,1109,1039,4,66,93.68800721,94.04869252,1109,139,53,917,506,43,353,15,55.17993457,38.49509269,2,8,138,205,12,0,0,10,0,2,2,0,3,11,0,0,0,5,0,0,0,-,207,4,3,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,274,248,9,-,-,9,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2 2017,Foreign and Commonwealth Office,318,292,0,26,4,318,230,74,14,72.32704403,95.59748428,318,9,64,245,52,59,108,26,21.2244898,44.08163265,4,0,46,58,7,0,27,18,0,40,0,1,0,8,0,0,0,9,0,0,13,-,44,15,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,117,24,-,-,24,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2 2017,Food Standards Agency,33,28,0,5,0,33,28,5,0,84.84848485,100,33,1,5,27,11,5,6,5,40.74074074,22.22222222,0,0,3,3,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,-,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,-,-,0,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2 2017,Government Legal Department,85,85,0,0,0,85,85,0,0,100,100,85,0,10,75,23,16,36,0,30.66666667,48,0,1,4,31,1,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,-,32,25,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,47,9,-,-,9,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2 2017,HM Revenue and Customs,432,409,0,23,1,432,380,0,52,87.96296296,87.96296296,432,32,57,343,109,23,188,23,31.77842566,54.81049563,2,0,70,116,6,0,0,0,0,2,0,0,0,14,0,0,0,3,0,0,0,-,7,1,0,4,102,1,0,0,0,0,0,0,0,0,1,0,0,0,141,139,37,-,-,35,2,94.59459459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2 2017,HM Treasury,235,221,0,14,10,235,213,10,12,90.63829787,94.89361702,235,24,81,130,42,15,59,14,32.30769231,45.38461538,4,0,23,32,13,0,0,3,0,3,3,2,0,6,0,0,0,11,2,1,0,-,15,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,64,47,16,-,-,16,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2 2017,Home Office,885,780,0,105,0,885,689,99,97,77.85310734,89.03954802,885,114,169,602,207,55,235,105,34.38538206,39.03654485,1,1,130,103,21,0,18,27,0,9,0,0,1,41,0,0,0,10,14,0,7,-,51,1,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,158,65,-,-,59,6,90.76923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2 2017,Health and Safety Executive,1222,1186,3,33,62,1219,1166,7,46,95.65217391,96.22641509,1219,2,444,773,347,189,204,33,44.89003881,26.39068564,0,0,15,189,0,0,0,1,0,0,0,0,162,16,0,0,0,0,0,0,0,-,167,15,0,2,0,14,5,12,0,0,0,3,4,0,0,7,0,0,408,378,3,-,-,3,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2 2017,HM Land Registry,94,94,0,0,0,94,92,0,2,97.87234043,97.87234043,94,3,15,76,65,7,4,0,85.52631579,5.263157895,0,0,1,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,-,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,18,-,-,18,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2 2017,Ministry of Defence,1018,977,0,41,5,1018,901,44,73,88.50687623,92.82907662,1018,87,176,755,441,93,180,41,58.41059603,23.8410596,8,4,111,57,14,0,12,21,34,9,0,0,4,19,0,0,0,9,0,0,13,-,68,4,2,18,2,0,4,1,0,0,0,0,0,0,0,0,0,0,234,150,52,-,-,51,1,98.07692308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2 2017,Ministry of Justice,953,883,0,70,1,953,820,9,124,86.04407135,86.9884575,953,85,135,733,235,53,375,70,32.06002729,51.15961801,2,6,210,157,33,0,0,0,0,1,1,1,0,23,75,0,0,10,1,1,1,-,96,2,1,6,21,0,0,0,0,0,0,0,0,0,0,0,0,0,273,210,78,-,-,75,3,96.15384615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2 2017,Northern Ireland Office,52,52,0,0,0,52,50,1,1,96.15384615,98.07692308,52,0,20,32,12,2,18,0,37.5,56.25,0,0,2,16,3,0,2,8,0,3,0,1,0,5,0,0,0,2,0,0,0,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,18,1,-,-,1,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2 2017,National Savings and Investments,24,22,0,2,0,24,20,1,3,83.33333333,87.5,24,0,6,18,12,2,2,2,66.66666667,11.11111111,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,-,-,0,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2 2017,Office of Gas and Electricity Markets,133,132,0,1,43,133,95,25,13,71.42857143,90.22556391,133,17,15,101,71,16,13,1,70.2970297,12.87128713,1,0,5,7,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-,3,0,0,1,3,12,0,0,0,0,0,0,1,0,0,0,0,0,23,23,3,-,-,3,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2 2017,"Office for Standards in Education, Children's Services and Skills",110,109,0,1,0,110,106,2,2,96.36363636,98.18181818,110,17,9,84,16,18,49,1,19.04761905,58.33333333,0,1,1,47,1,0,0,0,0,0,0,0,0,25,0,17,0,0,0,0,0,-,29,2,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,82,65,9,-,-,9,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2 2017,Water Services Regulation Authority,36,36,0,0,7,36,36,0,0,100,100,36,1,3,32,30,2,0,0,93.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,-,-,0,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2 2017,Office for National Statistics,96,96,0,0,0,96,94,0,2,97.91666667,97.91666667,96,0,45,51,44,4,3,0,86.2745098,5.882352941,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,16,-,-,16,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2 2017,Office of Rail and Road,36,36,0,0,0,36,30,2,4,83.33333333,88.88888889,36,7,7,22,7,7,8,0,31.81818182,36.36363636,0,1,0,7,1,0,0,0,0,0,0,0,1,5,0,0,0,3,0,0,0,-,9,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,23,14,2,-,-,2,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2 2017,Rural Payments Agency,108,108,0,0,98,108,108,0,0,100,100,108,33,16,59,25,10,24,0,42.37288136,40.6779661,0,0,0,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,1,0,18,8,3,0,1,2,0,0,1,0,0,0,0,35,34,0,-,-,0,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2 2017,Serious Fraud Office,30,30,0,0,0,30,26,4,0,86.66666667,100,30,0,4,26,7,1,18,0,26.92307692,69.23076923,0,0,5,13,1,0,0,1,0,0,0,0,4,8,0,0,0,0,0,0,0,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,14,0,-,-,0,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2 2017,Scotland Office,50,50,0,0,0,50,47,3,0,94,100,50,0,10,40,29,6,5,0,72.5,12.5,0,0,2,3,0,0,0,0,0,2,2,0,0,1,0,0,0,5,0,0,2,-,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9,3,-,-,3,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2 2017,National Archives,737,651,17,69,0,720,554,137,29,76.94444444,95.97222222,720,68,55,597,266,82,180,69,44.5561139,30.15075377,2,0,0,178,2,0,5,0,1,10,0,0,0,15,0,0,0,0,0,18,58,-,240,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369,260,0,-,-,0,0,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2 2017,UK Export Finance,28,28,0,0,0,28,27,0,1,96.42857143,96.42857143,28,0,3,25,12,5,8,0,48,32,0,0,3,5,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,-,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,3,-,-,3,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2 2017,Wales Office,34,34,0,0,0,34,34,0,0,100,100,34,0,13,21,19,1,1,0,90.47619048,4.761904762,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,-,-,2,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q1 2017,Attorney General's Office,43,43,0,0,0,43,43,0,0,100,100,43,1,20,22,11,6,5,0,50,22.72727273,0,0,0,5,1,0,0,1,0,0,0,0,0,6,0,0,0,2,0,0,0,-,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,11,1,-,-,1,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q1 2017,"Department for Business, Energy and Industrial Strategy",226,215,0,11,51,226,162,15,49,71.68141593,78.31858407,226,12,50,164,44,29,80,11,26.82926829,48.7804878,1,0,47,32,4,0,0,3,0,2,0,0,0,9,0,0,0,6,0,0,0,-,14,3,1,13,1,6,0,7,1,2,4,0,1,0,0,5,0,0,82,61,4,-,-,4,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
